category,k,seed,sample_id,label,anomaly_run_id,sam2_run_id,fusion_run_id,gt_area_fraction,gt_components,gt_thinness,area_stratum,thinness_stratum,anomaly_f1,sam2_f1,sam2_delta_f1,fusion_f1,fusion_delta_f1,fusion_vs_sam2_delta_f1,anomaly_iou,sam2_iou,sam2_delta_iou,fusion_iou,fusion_delta_iou,fusion_vs_sam2_delta_iou,mean_anomaly_inside_sam2,anomaly_pixels,sam2_pixels,intersection_pixels,union_pixels,mask_iou,sam2_to_anomaly_area_ratio
pcb2,1,4884,pcb2/0735,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447658777236938,2501.0,3471.0,1606.0,4366.0,0.3678424186898763,1.387844862055178
pcb2,1,4884,pcb2/071,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0026033762015070425,10.0,19.144577595904412,medium,thin,0.2816462543817891,0.30113429943890524,0.019488045057116155,0.41415837747061107,0.132512123088822,0.11302407803170583,0.16390469954163098,0.17725609466330847,0.01335139512167749,0.2611599869664386,0.09725528742480763,0.08390389230313014,0.6106919646263123,19196.0,20862.0,11571.0,28487.0,0.4061852774949977,1.0867889143571576
pcb2,1,4884,pcb2/0739,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7540810108184814,6240.0,5367.0,3179.0,8428.0,0.3771950640721405,0.8600961538461539
pcb2,1,4884,pcb2/072,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0018105812498335862,1.0,2.2286373060603344,small,compact,0.351220938733733,0.46153846153846145,0.11031752280472845,0.539796390559926,0.188575451826193,0.07825792902146456,0.21301880099326,0.3,0.08698119900673998,0.36967200126762795,0.15665320027436794,0.06967200126762796,0.7619549036026001,10958.0,8317.0,5924.0,13351.0,0.44371208149202307,0.758988866581493
pcb2,1,4884,pcb2/0751,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7919200658798218,9565.0,6908.0,4765.0,11708.0,0.40698667577724634,0.7222164140094093
pcb2,1,4884,pcb2/073,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0009392390233511729,1.0,2.5827993528832174,small,compact,0.03090687271248475,0.0,-0.03090687271248475,0.0,-0.03090687271248475,0.0,0.01569599339116068,0.0,-0.01569599339116068,0.0,-0.01569599339116068,0.0,0.7380796670913696,10884.0,4558.0,2859.0,12583.0,0.22721131685607565,0.4187798603454612
pcb2,1,4884,pcb2/0755,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7782737016677856,5107.0,4265.0,2464.0,6908.0,0.35668789808917195,0.8351282553358136
pcb2,1,4884,pcb2/074,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0036857310221796204,1.0,2.988445209206822,medium,compact,0.4802102815548704,0.6503805983359887,0.17017031678111832,0.6938476204443792,0.2136373388895088,0.043467022108390485,0.31597152930220185,0.48189926547743966,0.16592773617523782,0.5312149112957557,0.21524338199355386,0.049315645818316045,0.7224237322807312,14246.0,11410.0,8100.0,17556.0,0.4613807245386193,0.8009265758809491
pcb2,1,4884,pcb2/0764,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671168446540833,6449.0,5763.0,3468.0,8744.0,0.3966148215919488,0.8936269189021554
pcb2,1,4884,pcb2/075,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.003886758793300849,4.0,10.650161432507293,medium,medium,0.49114492392117726,0.5670318205529473,0.07588689663177006,0.6012809630372714,0.11013603911609415,0.03424914248432409,0.32550834848735327,0.3957044048052421,0.07019605631788883,0.4298797307734746,0.1043713822861213,0.03417532596823247,0.7437633872032166,10197.0,13331.0,7120.0,16408.0,0.43393466601657726,1.3073452976365598
pcb2,1,4884,pcb2/0768,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364662289619446,5215.0,4887.0,2239.0,7863.0,0.2847513671626606,0.937104506232023
pcb2,1,4884,pcb2/076,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.001369917725057912,4.0,5.76128520430516,small,medium,0.1293069235487246,0.2828254260057979,0.1535185024570733,0.28681239490751864,0.15750547135879403,0.003986968901720733,0.06912246865959498,0.1647039446594746,0.09558147599987962,0.16741446999439147,0.09829200133479649,0.0027105253349168634,0.7766171097755432,25659.0,12085.0,10431.0,27313.0,0.3819060520631201,0.47098483962742116
pcb2,1,4884,pcb2/0779,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803070545196533,6032.0,3765.0,2478.0,7319.0,0.33857084301134033,0.6241710875331565
pcb2,1,4884,pcb2/077,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0025760843517852864,11.0,21.98468505637706,medium,thin,0.2272727272727273,0.31484720650272663,0.08757447922999934,0.27550085111954953,0.048228123846822235,-0.0393463553831771,0.1282051282051282,0.18683599951153987,0.058630871306411675,0.15975702353834473,0.031551895333216534,-0.02707897597319514,0.7280027270317078,7790.0,5849.0,3767.0,9872.0,0.38158427876823336,0.7508344030808729
pcb2,1,4884,pcb2/0784,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651557087898254,22240.0,4138.0,2168.0,24210.0,0.08954977282114829,0.18606115107913668
pcb2,1,4884,pcb2/078,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.002445615997017866,1.0,2.933233398649542,medium,compact,0.4815355086372361,0.580217539089055,0.09868203045181895,0.6440641247833623,0.16252861614612618,0.06384658569430723,0.31712003235918695,0.40866650706248503,0.09154647470329808,0.4749960057517175,0.15787597339253057,0.06632949868923249,0.7759044766426086,9351.0,8094.0,5558.0,11887.0,0.4675696138638849,0.8655758742380494
pcb2,1,4884,pcb2/0796,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526723146438599,17827.0,11889.0,7707.0,22009.0,0.3501749284383661,0.6669097436472766
pcb2,1,4884,pcb2/079,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.002479564395452246,4.0,6.137527319534116,medium,medium,0.3807133267176464,0.658451989777291,0.2777386630596446,0.6788759077991791,0.29816258108153265,0.020423918021888032,0.23511175198269646,0.49081507688120835,0.2557033248985119,0.5138623326959847,0.27875058071328823,0.023047255814776346,0.7997588515281677,13406.0,7231.0,5776.0,14861.0,0.3886683264921607,0.5393853498433537
pcb2,1,4884,pcb2/0797,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7360762357711792,6326.0,7241.0,4431.0,9136.0,0.4850043782837128,1.1446411634524185
pcb2,1,4884,pcb2/080,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0016048938946135209,1.0,2.5142652312252634,small,compact,0.505285097513771,0.6102146558105108,0.10492955829673978,0.6111923920994878,0.1059072945857168,0.0009777362889770158,0.3380478087649402,0.4390711546655305,0.10102334590059026,0.4400842770608375,0.1020364682958973,0.0010131223953070423,0.8090826869010925,4306.0,4344.0,3057.0,5593.0,0.5465760772394064,1.0088248954946586
pcb2,1,4884,pcb2/0800,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562810182571411,3738.0,4801.0,2423.0,6116.0,0.3961739699149771,1.2843766720171215
pcb2,1,4884,pcb2/081,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0025827409004979098,4.0,8.088680808808512,medium,medium,0.39833009429208954,0.6147606031214179,0.21643050882932835,0.5775353445396861,0.1792052502475966,-0.03722525858173176,0.24869674635987776,0.4437937619350732,0.19509701557519543,0.406010330255126,0.15731358389524824,-0.03778343167994719,0.7418416738510132,10013.0,7461.0,5103.0,12371.0,0.4124969687171611,0.7451313292719465
pcb2,1,4884,pcb2/0804,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823796272277832,13871.0,8790.0,7884.0,14777.0,0.5335318400216553,0.63369620070651
pcb2,1,4884,pcb2/082,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0008899805628777591,1.0,6.560469127659339,small,medium,0.08469874854857438,0.07135698536780918,-0.013341763180765201,0.1289949537426409,0.044296205194066504,0.057637968374831705,0.044222154861742614,0.03699854500103929,-0.007223609860703327,0.06894420407933921,0.024722049217596596,0.03194565907829992,0.5645627379417419,29667.0,33586.0,17687.0,45566.0,0.38816222622130536,1.1320996393298952
pcb2,1,4884,pcb2/0811,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395610213279724,9416.0,10501.0,5179.0,14738.0,0.3514045325010178,1.1152293967714528
pcb2,1,4884,pcb2/083,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0011915222195596027,1.0,2.4342704089217375,small,compact,0.24308546272370563,0.31031220435193946,0.06722674162823383,0.36464253664373314,0.12155707392002751,0.05433033229179368,0.13835929839851835,0.18365061590145576,0.04529131750293741,0.22297420888970185,0.0846149104911835,0.03932359298824609,0.7336772084236145,8659.0,8780.0,4896.0,12543.0,0.39033723989476204,1.0139738999884513
pcb2,1,4884,pcb2/0844,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366392612457275,3338.0,2980.0,1711.0,4607.0,0.37139136097243325,0.8927501497902935
pcb2,1,4884,pcb2/084,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.004134382405410443,6.0,23.837315649871112,medium,thin,0.4932300864918716,0.49492457637400405,0.001694489882132444,0.5978014693697177,0.10457138287784606,0.10287689299571362,0.3273426699525155,0.3288370593293207,0.0014943893768052385,0.4263315474314529,0.09898887747893742,0.09749448810213218,0.7251397371292114,15872.0,18516.0,11892.0,22496.0,0.5286273115220483,1.1665826612903225
pcb2,1,4884,pcb2/0869,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961683034896851,8928.0,5158.0,3218.0,10868.0,0.29609863820390137,0.5777329749103942
pcb2,1,4884,pcb2/085,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0027950848044305987,4.0,32.921156390041155,medium,thin,0.4135266670011539,0.5698618430423017,0.15633517604114777,0.6256604368740636,0.21213376987290966,0.05579859383176189,0.2606578115117015,0.39846628821830493,0.13780847670660346,0.4552444342437457,0.19458662273204425,0.05677814602544079,0.7779987454414368,15732.0,9843.0,8482.0,17093.0,0.49622652547826596,0.6256674294431731
pcb2,1,4884,pcb2/0871,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73515385389328,4455.0,4386.0,2397.0,6444.0,0.3719739292364991,0.9845117845117846
pcb2,1,4884,pcb2/086,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.003760284367761003,3.0,48.73539043376891,medium,thin,0.44934369822862236,0.4808359270787016,0.03149222885007924,0.5813207228508698,0.13197702462224742,0.10048479577216818,0.28977646285338593,0.31651349294620384,0.026737030092817915,0.40976190476190477,0.11998544190851884,0.09324841181570093,0.756843626499176,17892.0,16841.0,12114.0,22619.0,0.5355674432998806,0.941258663089649
pcb2,1,4884,pcb2/0892,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801323533058167,5843.0,2900.0,1899.0,6844.0,0.27746931618936294,0.4963203833647099
pcb2,1,4884,pcb2/087,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0024256463508799957,5.0,62.81501437824056,medium,thin,0.25904139433551193,0.3303493550016068,0.07130796066609485,0.43208136756326204,0.1730399732277501,0.10173201256165526,0.1487923914403704,0.19785537530932087,0.04906298386895047,0.2755763970300899,0.1267840055897195,0.07772102172076903,0.6638566851615906,23896.0,18139.0,12677.0,29358.0,0.4318073438245112,0.7590810177435554
pcb2,1,4884,pcb2/0900,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460949420928955,3143.0,2615.0,1321.0,4437.0,0.2977236871760198,0.8320076360165447
pcb2,1,4884,pcb2/088,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0038461538461538464,1.0,29.518531750526734,medium,thin,0.4788958249813871,0.5803889975831511,0.10149317260176399,0.6072147391237034,0.12831891414231628,0.026825741540552284,0.3148343373493976,0.40883664369679773,0.09400230634740014,0.4359715429079591,0.1211372055585615,0.027134899211161356,0.7412985563278198,11683.0,11600.0,7140.0,16143.0,0.4422969708232671,0.9928956603612086
pcb2,1,4884,pcb2/0920,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762234091758728,4341.0,2494.0,1357.0,5478.0,0.24771814530850675,0.5745219995392766
pcb2,1,4884,pcb2/089,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0030546902042229147,4.0,55.06650049105991,medium,thin,0.501974907063197,0.5742160278745645,0.07224112081136747,0.629637728697427,0.12766282163422993,0.05542170082286246,0.33509112058937573,0.4027370478983382,0.06764592730896246,0.459468085106383,0.12437696451700725,0.05673103720804479,0.8154856562614441,12627.0,11196.0,9130.0,14693.0,0.6213843326754237,0.8866714183891661
pcb2,1,4884,pcb2/0923,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520769238471985,6499.0,4724.0,2730.0,8493.0,0.32144118685976686,0.7268810586244038
pcb2,1,4884,pcb2/090,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0027198658039779534,1.0,22.38109570755221,medium,thin,0.46093569946992397,0.5966514459665145,0.13571574649659057,0.6896123480883527,0.22867664861842874,0.09296090212183816,0.2994908655286014,0.42516268980477223,0.12567182427617085,0.5262659084754941,0.22677504294689277,0.10110321867072192,0.7740239500999451,13270.0,9054.0,7187.0,15137.0,0.4747968553874612,0.6822908816880181
pcb2,1,4884,pcb2/0935,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054920196533203,5266.0,6491.0,3129.0,8628.0,0.36265646731571627,1.2326243828332701
pcb2,1,4884,pcb2/091,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0026945709188699843,9.0,86.52878386030865,medium,thin,0.3806411303888115,0.4703761567119336,0.08973502632312214,0.5005834305717619,0.11994230018295043,0.0302072738598283,0.23505668665044221,0.3075109993714645,0.07245431272102226,0.333852140077821,0.09879545342737878,0.026341140706356514,0.7819802165031433,16759.0,12594.0,11378.0,17975.0,0.632990264255911,0.7514768184259204
pcb2,1,4884,pcb2/0940,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388752102851868,8381.0,6019.0,3297.0,11103.0,0.29694677114293433,0.7181720558405918
pcb2,1,4884,pcb2/092,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.004905876401203504,8.0,83.68759936260903,large,thin,0.3829420770604747,0.5667168998923574,0.18377482283188273,0.5568557744531674,0.1739136973926927,-0.009861125439190044,0.2368140755059371,0.3953977409276616,0.1585836654217245,0.3858628712193787,0.14904879571344157,-0.009534869708282934,0.7706747055053711,23982.0,15855.0,12883.0,26954.0,0.47796245455220004,0.6611208406304728
pcb2,1,4884,pcb2/0952,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809634208679199,7317.0,2970.0,1750.0,8537.0,0.20499004334075202,0.4059040590405904
pcb2,1,4884,pcb2/093,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.002397688846286977,6.0,51.44645978060279,medium,thin,0.41521158267569747,0.519197207678883,0.10398562500318553,0.5979732759393777,0.1827616932636802,0.07877606826049466,0.26199811794228356,0.35061873895109014,0.08862062100880658,0.4265063323525649,0.16450821441028135,0.07588759340147477,0.7387711405754089,12491.0,10150.0,7549.0,15092.0,0.5001987808110258,0.8125850612440958
pcb2,1,4884,pcb2/0954,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198190093040466,9522.0,6989.0,4638.0,11873.0,0.3906342120778236,0.7339844570468389
pcb2,1,4884,pcb2/094,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0036917219160209815,7.0,71.86715207244528,medium,thin,0.41278175070154793,0.5858507616834495,0.17306901098190158,0.6196894227951949,0.20690767209364697,0.03383866111174538,0.2600661571803353,0.4142778893554866,0.15421173217515127,0.44894926767140736,0.18888311049107204,0.034671378315920764,0.8095129132270813,16548.0,9946.0,8106.0,18388.0,0.4408309767239504,0.6010394005317863
pcb2,1,4884,pcb2/0964,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441125512123108,7331.0,4032.0,2429.0,8934.0,0.2718826953212447,0.5499931796480698
pcb2,1,4884,pcb2/095,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.004380674707777511,5.0,57.25534385515045,large,thin,0.4438421928839677,0.5374077976817703,0.09356560479780257,0.6111421859268374,0.16729999304286974,0.07373438824506717,0.28521669900980245,0.36743515850144093,0.08221845949163847,0.4400322190898107,0.15481552008000826,0.07259706058836979,0.7458345890045166,19248.0,16195.0,11297.0,24146.0,0.46786217178828793,0.8413861180382377
pcb2,1,4884,pcb2/0968,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441508769989014,5286.0,2884.0,1324.0,6846.0,0.19339760444054924,0.5455921301551268
pcb2,1,4884,pcb2/096,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0040844582900657666,4.0,35.65117413475138,medium,thin,0.2878317553934503,0.3988916534720652,0.11105989807861488,0.4563106796116505,0.1684789242182002,0.05741902613958533,0.1681095046004623,0.24913470368015822,0.08102519907969591,0.29559748427672955,0.12748797967626724,0.04646278059657133,0.7213580012321472,19636.0,11548.0,9108.0,22076.0,0.4125747418010509,0.5881034833978407
pcb2,1,4884,pcb2/0974,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981069684028625,11017.0,5299.0,3865.0,12451.0,0.3104168339892378,0.480983933920305
pcb2,1,4884,pcb2/097,1,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.002655297281465506,1.0,24.402614185003472,medium,thin,0.3949519722051911,0.4192181375145672,0.024266165309376087,0.536401146933352,0.14144917472816082,0.11718300941878473,0.24606863182020755,0.26519670263387174,0.01912807081366419,0.3664946483180428,0.12042601649783524,0.10129794568417105,0.6952105164527893,15583.0,14889.0,10310.0,20162.0,0.5113580001983931,0.9554642880061606
pcb2,1,4884,pcb2/0986,0,dinov2_multi__pcb2__fold0__k1__seed4884,dinov2_multi_sam2__pcb2__fold0__k1__seed4884,anomaly_consistent_sam2__pcb2__fold0__k1__seed4884,0.0,0.0,0.0,normal,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171780109405518,3088.0,2540.0,1425.0,4203.0,0.3390435403283369,0.822538860103627
